,track_id,name,artist,spotify_preview_url,spotify_id,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
898,TRYCXRG128F4214A0C,I'm So Hood,G-Unit,https://p.scdn.co/mp3-preview/25cddfe410e7b60b4de9650dd58e995053867fc8?cid=774b29d4f13844c495f206cafdad9c86,2ei46RAWUv1GfNt0VQfnYq,"rap, rnb",Rap,2003,145171,0.884,0.609,6,-5.258,1,0.284,0.0638,0.0,0.0555,0.849,87.064,4
1492,TRQMRSO128F92FBA46,All You Get From Love Is A Love Song,Carpenters,https://p.scdn.co/mp3-preview/6d639477bea22066b8fe833f397c1aee30fc6ae8?cid=774b29d4f13844c495f206cafdad9c86,0aSbW9hhWqOtV22NHIdIBL,"pop, female_vocalists, 70s, oldies",Pop,2009,226106,0.57,0.611,10,-9.079,1,0.034,0.295,0.0,0.0835,0.896,121.791,4
7,TROLARL128F428EE18,The Tourist,Radiohead,https://p.scdn.co/mp3-preview/bc818dc33f263a847b7cdbc71e6c7834fe8369d9?cid=774b29d4f13844c495f206cafdad9c86,1VL7EjBCJByEZeBVXJnUg6,"rock, alternative, indie, alternative_rock, indie_rock, british, 90s, beautiful, britpop, mellow",Reggae,1997,326533,0.241,0.295,4,-8.571,1,0.0319,0.224,0.0328,0.11,0.0398,114.759,5
862,TRLNISN128F4226B57,My Friend Dario (Dima Prefers Newbeat mix),Vitalic,https://p.scdn.co/mp3-preview/7cab2f7525eb401ea21fa93ec02c97bbd5126942?cid=774b29d4f13844c495f206cafdad9c86,2JMjGPzf2SyvCwRP9WjeHz,"electronic, techno, electro",Electronic,2005,325880,0.807,0.531,8,-7.498,0,0.0901,0.000457,0.559,0.148,0.212,133.275,4
667,TRLJQXJ12903D08ECB,I Wonder,Blind Melon,https://p.scdn.co/mp3-preview/cec2e04eff0b7162f879861e2871bbd530a531af?cid=774b29d4f13844c495f206cafdad9c86,4ZRW5BsjuqO5osXHdKP54V,"rock, alternative, alternative_rock, 90s, acoustic, grunge",Blues,1992,332666,0.447,0.622,0,-8.336,1,0.0299,0.105,1.44e-05,0.0813,0.393,82.011,4
1160,TRZOPIN12903CF43BF,Claiming Middle Age A Decade Early,Arsonists Get All The Girls,https://p.scdn.co/mp3-preview/0a8ac100ec2ce95b1608bc2f3effda9134b0e6b5?cid=774b29d4f13844c495f206cafdad9c86,06isCVq5YPRWAhXwMtIyp6,"experimental, grindcore",Metal,2007,185853,0.343,0.965,1,-2.847,1,0.254,0.00254,0.00566,0.315,0.319,150.936,4
357,TRYIDHL128F4256759,Damaged I,Black Flag,https://p.scdn.co/mp3-preview/a307221b8eadaf369d05226f2a2e19a308150028?cid=774b29d4f13844c495f206cafdad9c86,2bzuHJqhzrM6vIi3zwJBeU,"punk, 80s, hardcore, punk_rock",Punk,2006,129360,0.377,0.762,0,-12.829,1,0.0511,0.286,0.0,0.0438,0.43,146.977,4
783,TRYVNSD128F42AE29B,Unique Is My Dove,Matisyahu,https://p.scdn.co/mp3-preview/50f7564443ebea4f067427dfc5f593786f5db12f?cid=774b29d4f13844c495f206cafdad9c86,3KQFzvq19Lr4lNv4O9KZNH,reggae,Reggae,2006,203306,0.644,0.727,2,-4.52,1,0.0803,0.1,3.49e-06,0.249,0.661,78.914,4
735,TRASDYX128F92E7435,Work To Do,The Isley Brothers,https://p.scdn.co/mp3-preview/b064dc67c58e6cb000cd4aae080e1ee8ba2cc556?cid=774b29d4f13844c495f206cafdad9c86,0ILtsCrO10ps8koKUBBdX3,"soul, funk",Country,2000,189266,0.696,0.871,11,-6.356,0,0.0385,0.339,3.45e-06,0.173,0.921,86.094,4
329,TRUQZEP128F4248321,Papito,Manu Chao,https://p.scdn.co/mp3-preview/39c7dec2c92ed498c025d92bf95ffddb49163cca?cid=774b29d4f13844c495f206cafdad9c86,0FZXsrXqF0tRf4Kn1gYXSk,"folk, reggae, 00s",Latin,2001,171226,0.806,0.788,4,-4.528,1,0.117,0.443,0.0,0.392,0.967,108.001,4
1055,TRKYMTZ128F92D21EC,The Other Face,Fennesz,https://p.scdn.co/mp3-preview/0914234b8edb6a729a4185b810d3eb607f273d57?cid=774b29d4f13844c495f206cafdad9c86,18m1PK2P7NjrYVJ5gv2CUp,"electronic, ambient, idm, noise",Electronic,2004,205786,0.127,0.578,1,-12.146,1,0.0444,0.806,0.979,0.204,0.064,146.037,5
1148,TRLUBVF128F4272551,Emotional Rollercoaster,Vivian Green,https://p.scdn.co/mp3-preview/0758e4eeb97d948c6e68fa0ba7fb2a4a049cc93a?cid=774b29d4f13844c495f206cafdad9c86,07GgC9ibmuZmHt4OinuBcS,"female_vocalists, soul, rnb",RnB,2008,194866,0.683,0.559,6,-6.523,0,0.138,0.103,0.0,0.345,0.492,122.807,4
1117,TRFTNKU128F4288DD2,The Revolution,Attack Attack!,https://p.scdn.co/mp3-preview/ee2c92c95a7cdfcaf289c7a7889b34c17f3b8fb6?cid=774b29d4f13844c495f206cafdad9c86,0LGUuFQcx3mfRN9NG5pIgu,"metalcore, post_hardcore, screamo",Rap,2012,251786,0.544,0.973,8,-3.377,1,0.14,0.000223,1.84e-05,0.332,0.143,125.035,4
258,TREMVBZ12903CE380E,Suite: Judy Blue Eyes,"Crosby, Stills & Nash",https://p.scdn.co/mp3-preview/30ba15226c66cf93d7026dfd3971736b2d3bc6cc?cid=774b29d4f13844c495f206cafdad9c86,0tAu4mUSm9xCno0kT3rvXl,"rock, classic_rock, folk, 60s",Rock,1969,444973,0.46,0.382,4,-12.652,1,0.0465,0.495,0.0,0.203,0.284,153.455,4
1175,TRFBCGC128F1475D32,Nocnym pociągiem aż do końca świata,Myslovitz,https://p.scdn.co/mp3-preview/039ab50475c2707bd500c2d3e2ffc0575676b365?cid=774b29d4f13844c495f206cafdad9c86,1DeVy1m7sarj9QkETIH08W,"rock, alternative, alternative_rock, polish",Rock,2006,266973,0.512,0.794,9,-5.627,0,0.0328,0.00835,0.0046,0.349,0.486,146.076,4
372,TRMLNZN128F93167DC,Party Up,DMX,https://p.scdn.co/mp3-preview/c98280e4b8cb606c5e1c32d3ef842bee969c1702?cid=774b29d4f13844c495f206cafdad9c86,0RHuhQl7vfpcBFVPR2oH7s,"rap, hip_hop",Rap,2009,276493,0.536,0.921,11,-3.975,1,0.335,0.0716,0.0,0.214,0.542,201.822,4
1103,TRPGBZV128F92F419D,Aldrig ensam,Jonathan Johansson,https://p.scdn.co/mp3-preview/c85fe1866340e1da434f4b594fb0715a5e68f097?cid=774b29d4f13844c495f206cafdad9c86,0430F6pa9ricA4wUXWOsNn,"indie, indie_pop, beautiful, swedish",Pop,2009,287213,0.786,0.434,1,-10.178,1,0.0633,0.074,0.648,0.094,0.859,93.007,4
925,TRXDAGS128F149D988,The Keeper Of The Stars,Tracy Byrd,https://p.scdn.co/mp3-preview/d8f771e7fc94703bbcd89431e2a22db284bf0f98?cid=774b29d4f13844c495f206cafdad9c86,09YtmjZfbGdTlhYVrJjFch,country,Country,2006,248800,0.577,0.313,2,-11.316,1,0.0257,0.417,0.0,0.13,0.065,78.057,4
142,TROILSM128F930F6DB,The Letter,The Box Tops,https://p.scdn.co/mp3-preview/29a631cf3483396dd62adedfa5845eb147e3c346?cid=774b29d4f13844c495f206cafdad9c86,028Xmx9xjce4aFFdioANaS,"pop, classic_rock, 60s, oldies",Rock,2012,113840,0.619,0.464,9,-10.299,0,0.0701,0.247,0.0,0.0895,0.897,139.446,4
525,TRDDEDH128F9308E9F,Fading Away,Demon Hunter,https://p.scdn.co/mp3-preview/88fa070777e93f7fb9d1cef1bb39b02c66e34739?cid=774b29d4f13844c495f206cafdad9c86,0JPOd168ASvF1xq6pmddXy,"hardcore, metalcore, nu_metal",Blues,2007,252293,0.502,0.977,4,-3.101,0,0.153,0.00127,2.69e-06,0.487,0.216,105.024,4
1138,TRQDKLE128F4221FFE,Salsa Boogaloo,El Sexteto Miramar,https://p.scdn.co/mp3-preview/c33fc353823d058003d1dc88048a4b467d22f02f?cid=774b29d4f13844c495f206cafdad9c86,0NNZHq5cdOhxRmE6U3Tj2P,,Latin,2012,232132,0.68,0.598,4,-9.403,1,0.0525,0.352,0.228,0.102,0.835,140.296,4
1007,TRDDNSR12903D10460,L'eau à la bouche,Serge Gainsbourg,https://p.scdn.co/mp3-preview/d90a6ad1e83e31fccbc5d0ced8136a7196ccf996?cid=774b29d4f13844c495f206cafdad9c86,00jUyesu9EWvDnN6oeq2eY,french,World,2014,150790,0.785,0.367,7,-12.967,0,0.0692,0.888,0.0952,0.079,0.794,107.588,4
1121,TRSZANB128F931C2DD,Suomi Finland,Jaga Jazzist,https://p.scdn.co/mp3-preview/6bef6b327c5bf8f2232ae5cb3662bbf0fb50fddf?cid=774b29d4f13844c495f206cafdad9c86,42Gsz7kUeyeGNccItQByPH,"jazz, lounge",Jazz,2002,448680,0.364,0.851,4,-7.62,0,0.0526,0.35,0.848,0.0975,0.209,187.546,3
1423,TREWDCL12903CED47B,Birima,Youssou N'Dour,https://p.scdn.co/mp3-preview/000f6cf5982770814b84a084a456e07f04a88096?cid=774b29d4f13844c495f206cafdad9c86,04YxRAtrdD6b8WxMDTXdMp,,World,2000,227733,0.687,0.689,10,-8.793,1,0.0501,0.178,0.0649,0.104,0.771,105.758,4
440,TRCTLQK128F9355F31,Raindrops,Basement Jaxx,https://p.scdn.co/mp3-preview/d4dc71f985791d0536c10a5fd46d6495f99d9a97?cid=774b29d4f13844c495f206cafdad9c86,1zsMrBKqhwcyBxVSz2upMq,"electronic, dance, house, electro, 00s",RnB,2009,248080,0.584,0.917,8,-5.353,1,0.0405,0.00437,0.028,0.0606,0.491,125.919,4
531,TRTDNFO128F92D5BF6,Boy's No Good,Rise Against,https://p.scdn.co/mp3-preview/231567f6e68a48cf21673174e85bbea1771b76e7?cid=774b29d4f13844c495f206cafdad9c86,0jYFYTwwwiALC7bozL01PX,"hardcore, punk_rock, cover",Rock,2013,79520,0.492,0.926,9,-4.219,1,0.143,2.2e-05,0.0098,0.0346,0.607,110.567,4
1201,TRULNMB128F92F4BCA,Your Way,Netsky,https://p.scdn.co/mp3-preview/482743298ea8ec2c5efd2fd395612e0c0b6df62a?cid=774b29d4f13844c495f206cafdad9c86,4n3uN2tCNDQaE3SUuF5Hjv,drum_and_bass,Pop,2010,360000,0.585,0.879,6,-4.294,0,0.0524,0.0005,0.89,0.104,0.797,175.946,4
226,TRLUBDL128F930A12C,I Wished On The Moon,Billie Holiday,https://p.scdn.co/mp3-preview/40812835334755bf27a0f650d16a77fb6603479d?cid=774b29d4f13844c495f206cafdad9c86,01fGKhGZwVCrNd24IxLyBc,"jazz, blues, oldies",Jazz,2012,409973,0.501,0.0783,0,-16.21,0,0.0356,0.947,0.000106,0.106,0.326,92.042,4
1036,TRQACQT128F9316E5E,The Tryst,Azam Ali,https://p.scdn.co/mp3-preview/32edb102ecf5789a55281462dab11f4e48269dbe?cid=774b29d4f13844c495f206cafdad9c86,0QrLkm6J1V99L4L0bZdUI5,"ambient, gothic, new_age",World,2013,364306,0.221,0.315,4,-14.274,1,0.0392,0.936,0.0974,0.104,0.0478,139.141,5
228,TRADSXU12903CF14CA,Walkin' My Baby Back Home,Nat King Cole,https://p.scdn.co/mp3-preview/6cdde74ee9bc035eaeb2e02c1aa771d3bbf2aac7?cid=774b29d4f13844c495f206cafdad9c86,033jzfXUUuZBAkJYE6lyNL,jazz,Jazz,1993,159160,0.594,0.161,1,-15.448,1,0.0443,0.863,0.0,0.131,0.432,110.447,4
1279,TRASFOM128F92F4B5D,Got To Stop,Sophie Zelmani,https://p.scdn.co/mp3-preview/229f937765e46ee4c4181568a3f12f5140405f48?cid=774b29d4f13844c495f206cafdad9c86,04inSR7CmmNlLPJbClpI3a,"pop, female_vocalists, new_age",Pop,2005,428920,0.63,0.272,5,-14.936,1,0.0277,0.91,0.805,0.108,0.16,102.234,4
1449,TRVQGKW128F42293E9,Dans ta bouche,Benjamin Biolay,https://p.scdn.co/mp3-preview/c8ae8c45061bf2d25dda89e344cd8700d2d3551b?cid=774b29d4f13844c495f206cafdad9c86,18lCgV9b5rL4Rtt19obQ4l,french,World,2007,214600,0.665,0.789,6,-8.025,1,0.0347,0.197,0.0371,0.0946,0.863,127.846,4
212,TRAELUY128F93147BA,Chitlins Con Carne,Kenny Burrell,https://p.scdn.co/mp3-preview/f391f9d4904f01500128408a58a8d3cebf008e35?cid=774b29d4f13844c495f206cafdad9c86,0qj9p9Jk3G0SLeahCgpONf,"jazz, blues, guitar",Blues,2012,331106,0.789,0.312,0,-14.883,0,0.0436,0.676,0.225,0.115,0.846,132.764,4
79,TROOOWR128F4280C34,They're Red Hot,Red Hot Chili Peppers,https://p.scdn.co/mp3-preview/cde38340081e6fc19888ac2aca4f77d1b94b9edc?cid=774b29d4f13844c495f206cafdad9c86,1jQ0EZPAY3HpBRgUev6X1Q,"rock, alternative_rock, 90s, funk, american, cover",Blues,1991,71840,0.562,0.995,7,-12.704,1,0.159,0.00553,0.000223,0.136,0.0392,152.108,4
148,TRMUBGG128F4239713,The Pieces Don't Fit Anymore,James Morrison,https://p.scdn.co/mp3-preview/dacea4123db095c0379d6f669ad9f873a66f680d?cid=774b29d4f13844c495f206cafdad9c86,036ja1b2xtvqsLW8QxV9kT,"pop, singer_songwriter, british, soul, acoustic, male_vocalists, love, beautiful, britpop, mellow",Pop,2006,255986,0.544,0.469,1,-7.228,1,0.0251,0.0955,0.0,0.113,0.102,73.021,3
814,TRJQEVJ128F9348106,La Dosis Perfecta,Panteón Rococó,https://p.scdn.co/mp3-preview/41c16ba7bc0ff27de29d21b50bf4071783ffa38f?cid=774b29d4f13844c495f206cafdad9c86,59CJlsVvC3swlFYXmkG74A,"reggae, ska",Reggae,2002,255333,0.676,0.781,0,-5.877,0,0.0316,0.0465,2.85e-05,0.03,0.966,155.339,4
903,TRWDNVX128F9313F4D,Undo It,Carrie Underwood,https://p.scdn.co/mp3-preview/891668600d1cfc6060960c36b629dd7a9aff7858?cid=774b29d4f13844c495f206cafdad9c86,0sgM0nwIjWhtdvtMiuZsUe,country,Country,2012,177893,0.476,0.818,2,-3.456,1,0.0637,0.116,0.0,0.0525,0.61,156.092,4
958,TRZCFMS128F424E4AE,The Wayfarer,Nightwish,https://p.scdn.co/mp3-preview/77f4e8bc66a229625ae0762450eedf60d3e10ae3?cid=774b29d4f13844c495f206cafdad9c86,0W0xNp0l9cyDKPnLP2uHEy,"power_metal, gothic_metal, symphonic_metal",New Age,2004,202466,0.456,0.911,9,-5.684,0,0.0503,5.38e-06,0.389,0.232,0.442,134.974,4
671,TRBNJSP128F423EE8B,Todo Los Dolores,Devendra Banhart,https://p.scdn.co/mp3-preview/2029d3e7d58ac060e82f7f5f1f7f9a7a7c761934?cid=774b29d4f13844c495f206cafdad9c86,0sjN6LpoCAELS5b6LJImAD,"indie, folk, acoustic",Folk,2004,150373,0.465,0.346,0,-10.533,1,0.036,0.878,0.0126,0.291,0.488,127.689,4
1155,TRGHZJJ128F426202D,Different Worlds,Evergrey,https://p.scdn.co/mp3-preview/af0213154efdb630693791e1875963fdd3bf220d?cid=774b29d4f13844c495f206cafdad9c86,1JP53SqdCNTs8FFG2ShSDB,"metal, progressive_metal, symphonic_metal",Folk,2003,329893,0.461,0.488,4,-8.177,0,0.0353,0.373,9.58e-06,0.131,0.0996,82.487,4
555,TRCLVPW128F92F1ED1,Warm Bed,Jamie Foxx,https://p.scdn.co/mp3-preview/87019b11d37bab15fad0ebf7d59df90bcdb19089?cid=774b29d4f13844c495f206cafdad9c86,22pUEszuRynbHATLDFuDfJ,"soul, rnb, male_vocalists",RnB,2005,233933,0.752,0.442,1,-11.262,1,0.112,0.226,0.0,0.319,0.223,95.026,4
907,TRAHCDM128F148D60C,American Soldier,Toby Keith,https://p.scdn.co/mp3-preview/62a62ae4a124b2f2e7287b41080a7d5e283fec8d?cid=774b29d4f13844c495f206cafdad9c86,4cG1Bu2EdPA9KqrOCviKP0,country,Country,2008,262400,0.476,0.579,9,-7.226,1,0.042,0.143,3.43e-06,0.0611,0.197,163.938,4
133,TRXPRMB128F1477426,Love Song,Sara Bareilles,https://p.scdn.co/mp3-preview/6a346c9d0573a678ca5b2d001c8884d4161b850c?cid=774b29d4f13844c495f206cafdad9c86,02PMyI1Iz2zfQUV1wOjtVI,"pop, female_vocalists, singer_songwriter, piano, love",New Age,2008,259278,0.588,0.783,2,-3.019,0,0.0297,0.0217,0.0,0.263,0.554,123.057,4
1108,TRNRPJH128EF3439E0,Feels Like Sand,Anna Ternheim,https://p.scdn.co/mp3-preview/a452e766588799c1e354d405f29405292cfd84c3?cid=774b29d4f13844c495f206cafdad9c86,0JCc1X6fEMOmmDaSS63O7s,"pop, female_vocalists, acoustic, swedish",Pop,2006,220306,0.458,0.479,9,-8.376,0,0.0264,0.666,0.00139,0.143,0.273,127.99,4
823,TRDTICM128F1469F3C,Camino De La Vida,Sergent Garcia,https://p.scdn.co/mp3-preview/ba11d3ba032093f8ac86bbcdfa38d86469223492?cid=774b29d4f13844c495f206cafdad9c86,0uJJrpMDltYK8tXbFNMJC3,reggae,Latin,2017,279248,0.835,0.755,5,-5.921,1,0.0414,0.016,9.13e-05,0.0506,0.911,146.027,4
408,TRGJSYO128F1465644,La Dispute,Yann Tiersen,https://p.scdn.co/mp3-preview/0292d8797a9e821da18be57772d6129e43867d86?cid=774b29d4f13844c495f206cafdad9c86,3seUIqMgAP1TtdMQZ8MviQ,"instrumental, classical, soundtrack, piano, beautiful, french",World,1998,254893,0.462,0.0203,0,-18.175,0,0.0618,0.988,0.119,0.0973,0.0734,131.382,3
368,TRJBBKH128E0784648,Dirt Off Your Shoulder,Jay-Z,https://p.scdn.co/mp3-preview/3cda637c5882e0d20d2d239e7f730494cb33a519?cid=774b29d4f13844c495f206cafdad9c86,09RtW6BK033KbAGPRmM57W,"rap, hip_hop, 00s",Rap,2003,245733,0.785,0.68,1,-6.726,1,0.326,0.0311,5.36e-06,0.223,0.745,163.962,4
507,TRRHXWV12903CFEC84,The Violence,Rise Against,https://p.scdn.co/mp3-preview/16f1ad2896897ecad4c405da11ead86e42420e8d?cid=774b29d4f13844c495f206cafdad9c86,12C6ufD5zOWsQGHQY7aXRM,"punk, hardcore, punk_rock",Rock,2017,228720,0.294,0.92,10,-2.471,0,0.0635,4.11e-05,0.000232,0.0804,0.582,184.007,4
1181,TRUPNQT128F1490D6F,I Smell Trouble,Buddy Guy,https://p.scdn.co/mp3-preview/5b80cf462eddf480f5147075fbc18c48cba6ab0f?cid=774b29d4f13844c495f206cafdad9c86,1zFHSa0ZS6lT7q4ZWddVCk,"blues, blues_rock",Blues,1999,195760,0.463,0.736,0,-6.134,1,0.0303,0.00409,6.69e-06,0.204,0.57,100.582,3
504,TRVTVBJ128F934B546,Morning Waits,As I Lay Dying,https://p.scdn.co/mp3-preview/cae74fa5e30c6ebd5bb4d7161567423a160f8add?cid=774b29d4f13844c495f206cafdad9c86,2hvoap8VIfLQlNF4x7cdY3,"hardcore, metalcore, post_hardcore, screamo",Metal,2005,236066,0.201,0.971,8,-3.917,1,0.0803,8e-06,0.000736,0.39,0.302,173.767,4
1488,TRUVZUH128F42385D1,Song of India,Tommy Dorsey,https://p.scdn.co/mp3-preview/3e35522feb20c1d7a95066c1cedc4ef98e5f6b0b?cid=774b29d4f13844c495f206cafdad9c86,00J8qS95zCFIbqxZf20nXG,jazz,Jazz,2013,191294,0.448,0.175,5,-14.699,1,0.0819,0.98,0.953,0.115,0.557,172.617,4
347,TRLLNNO128F92F3782,Stand by Me,Pennywise,https://p.scdn.co/mp3-preview/4066045bc6c4517cc01fce5af604cfb353f4cfcb?cid=774b29d4f13844c495f206cafdad9c86,4jpYBxEFpa1Rdw1yAXVSAZ,"punk, punk_rock, cover",Punk,1992,187826,0.478,0.892,3,-6.976,0,0.265,0.00158,0.0,0.369,0.357,125.566,4
386,TRAYGAG128F9329373,Feels Like Summer,Childish Gambino,https://p.scdn.co/mp3-preview/047c2dc49290e69888f7a20e26aecf619be2aebd?cid=774b29d4f13844c495f206cafdad9c86,7p4vHnYXkxlzvfePJVpcTr,"pop, soul, rap, psychedelic, hip_hop, rnb, downtempo, chill",Rock,2018,297404,0.55,0.596,7,-8.214,1,0.134,0.162,0.00481,0.0805,0.253,165.736,4
0,TRPSVTL128F936017F,Sultans of Swing,Dire Straits,https://p.scdn.co/mp3-preview/a00a90236f87d059c5a9ff481680a29f7a60e8bb?cid=774b29d4f13844c495f206cafdad9c86,00C4IJWpY3k2cmo7dHuSs1,"rock, classic_rock, 80s, 70s, guitar",Rock,2013,348812,0.736,0.815,5,-9.302,1,0.0304,0.0763,0.0799,0.27,0.921,148.152,4
360,TRXNCIG128F9315A81,A New Beginning,Good Charlotte,https://p.scdn.co/mp3-preview/5966143548de1aa207cb97694007eafe6ac24c74?cid=774b29d4f13844c495f206cafdad9c86,0xgZo8kLdZqMJvQu1PWSuu,"punk, instrumental, punk_rock",New Age,2000,108600,0.341,0.761,9,-7.282,1,0.0365,0.000987,0.215,0.0886,0.0632,105.637,4
894,TRZGZDR12903CCFB61,Mr. Yeah,The-Dream,https://p.scdn.co/mp3-preview/cc60ec13aee425ae4caf48d9baa71b5962051db2?cid=774b29d4f13844c495f206cafdad9c86,0UOCA4A5kiCiyHlRD8qYvn,"hip_hop, rnb",RnB,2009,293053,0.693,0.479,1,-7.362,1,0.0325,0.0602,0.0,0.0813,0.389,129.931,4
828,TRPDAXQ128E078F16C,Back To Africa,Aswad,https://p.scdn.co/mp3-preview/0c0666040b8766ec42af10416f5b28eea059517b?cid=774b29d4f13844c495f206cafdad9c86,05pKNQGaN3xA8jbyibUrlZ,reggae,Reggae,1976,336773,0.794,0.156,9,-18.988,0,0.432,0.473,0.799,0.0886,0.719,127.43,4
1415,TRQWUAH128EF346713,Maria Lisboa,Mariza,https://p.scdn.co/mp3-preview/a72319b45c6fe5d2bddba8673805134fb63f5979?cid=774b29d4f13844c495f206cafdad9c86,0d3QbNg4OCII5uSvpucJ5N,,World,2011,162600,0.622,0.389,4,-8.217,1,0.0324,0.754,3.08e-06,0.0992,0.689,136.167,4
475,TRHXNCC12903CB64E8,Light the Torch,Soilwork,https://p.scdn.co/mp3-preview/403f6c4ce70ece28056c196b78bebcaaf5297728?cid=774b29d4f13844c495f206cafdad9c86,0BsPLpjwZkUATVM6Sm2dSw,"death_metal, melodic_death_metal",Punk,2013,221440,0.374,0.958,1,-5.903,0,0.122,0.000378,0.000673,0.274,0.439,180.056,4
1280,TRROABB128F428F0E8,Misty Eyed Adventures,Máire Brennan,https://p.scdn.co/mp3-preview/eae1f96045475fd9e2475fb6a04fcafeec40c3c5?cid=774b29d4f13844c495f206cafdad9c86,3yddDK1BvwaBAxCadTuhQy,new_age,Folk,1995,334706,0.574,0.142,0,-16.408,1,0.033,0.955,0.0357,0.107,0.214,119.924,4
57,TRLOPGN128F4268EE8,El Toro,Bonobo,https://p.scdn.co/mp3-preview/afafc8a8f99a829a51b5497d04c6f050154bf326?cid=774b29d4f13844c495f206cafdad9c86,3Cirq91kWvk8oLaHoamBnf,"electronic, instrumental, chillout, trip_hop, downtempo",Jazz,2013,224440,0.651,0.673,6,-7.838,0,0.0298,0.00124,0.736,0.159,0.56,103.359,4
637,TRXCFWD128F9335584,Help The Poor,B.B. King,https://p.scdn.co/mp3-preview/a7415a7d7b114fa17ae323652c137b478f125d6a?cid=774b29d4f13844c495f206cafdad9c86,0i1ksGhoLEq9Ah4Z4TclZH,"blues, blues_rock",Blues,2014,157253,0.485,0.556,9,-6.614,0,0.094,0.654,1.33e-06,0.0987,0.913,203.245,4
1330,TRZAOLL128F424A78F,Mr Clown,Babylon Circus,https://p.scdn.co/mp3-preview/c8959618b9dc1a2b7f449e0358ef23a0f7366e3e?cid=774b29d4f13844c495f206cafdad9c86,1PLwtg3BVlZoNxkC8iEYDr,ska,Reggae,2008,240946,0.631,0.873,7,-3.802,0,0.0376,0.00616,0.000436,0.194,0.537,86.574,4
1053,TRFFHQS128EF35C784,Life Is Full of Possibilities,Dntel,https://p.scdn.co/mp3-preview/255bd4033dce869a01215a228b0f1d3906dfd504?cid=774b29d4f13844c495f206cafdad9c86,19wLPyzBT7EzdDj9JLF55W,"electronic, ambient, idm",Electronic,2001,390373,0.233,0.355,9,-15.127,0,0.0357,0.273,0.905,0.115,0.0383,111.791,3
1370,TRSLLUG12903CC5568,Scorch The Ground (Version),Seabound,https://p.scdn.co/mp3-preview/9798749b57dca8c92b92c53087f61435c79969aa?cid=774b29d4f13844c495f206cafdad9c86,5jG6lBD95eusxgYYx4iRvh,synthpop,Electronic,2006,256733,0.57,0.755,2,-10.235,1,0.0397,0.00656,0.101,0.165,0.209,120.989,3
172,TRAEHXB128F422EF3E,Blackwater Park,Opeth,https://p.scdn.co/mp3-preview/90103166d89a9ffc25239fe070dd2b9b097240cf?cid=774b29d4f13844c495f206cafdad9c86,0YGSSc3S6NGjxGCBDYZign,"metal, death_metal, progressive_metal, melodic_death_metal, swedish",Metal,2001,728333,0.102,0.857,9,-6.721,1,0.0857,0.000344,0.247,0.19,0.132,74.795,1
450,TRRLQFB128E0792F78,Lie To Me,Depeche Mode,https://p.scdn.co/mp3-preview/8f0c69af8e055eff91fad56e753f6c41bcb8907a?cid=774b29d4f13844c495f206cafdad9c86,0gjMCW4G9CEjB9hlo4vxIp,"electronic, 80s, new_wave, synthpop",Blues,1984,304133,0.65,0.476,11,-16.418,0,0.0373,0.000556,0.0222,0.0843,0.936,112.294,4
125,TRLSXYO128F14932F1,Myth,Beach House,https://p.scdn.co/mp3-preview/1cc8290aa30609753adf667ac0986e9fb2342cc2?cid=774b29d4f13844c495f206cafdad9c86,0agBriTy7L5vFjeFT4qXr9,"indie, female_vocalists, indie_rock, american, indie_pop",Jazz,2012,258653,0.448,0.733,3,-6.238,1,0.0292,0.0369,0.0425,0.169,0.407,142.008,4
1179,TRUJRNN128F9300BB9,Inspirations,Sistars,https://p.scdn.co/mp3-preview/766b22009aab95fb29bcace7ac3efa679d45573b?cid=774b29d4f13844c495f206cafdad9c86,2RGfESRpdSBUO5lscovIpo,"soul, rnb, polish",New Age,2005,256162,0.738,0.325,11,-9.74,0,0.042,0.751,0.0,0.0769,0.587,59.024,4
530,TRCRYMI128F92E7D37,Descendents,Descendents,https://p.scdn.co/mp3-preview/bd70f81c3158a3f0db011d2cedb837b7106b4ee3?cid=774b29d4f13844c495f206cafdad9c86,2HQau27dWQuagjJkLX6fEu,"punk, hardcore",Punk,1991,104000,0.3,0.799,2,-12.403,1,0.0495,0.00429,0.00885,0.276,0.819,186.064,4
857,TROMKRY128E078957D,The Saint,Orbital,https://p.scdn.co/mp3-preview/718ee816ac01af9d2d6faa0ea415a288d4bfcc5a?cid=774b29d4f13844c495f206cafdad9c86,3tP6vYhd6DFLJkvtLzpJ0Y,"electronic, techno",Jazz,1996,272906,0.577,0.853,8,-10.733,0,0.0362,0.000497,0.713,0.107,0.601,147.995,4
713,TRLCBLO128F92F3150,Die Dinge,Annett Louisan,https://p.scdn.co/mp3-preview/87195dc12029ca3d1fa4c36465881fd35d2c4ec3?cid=774b29d4f13844c495f206cafdad9c86,0w1Ny5Qe6gixGZ49mwoMGN,german,Pop,2004,153933,0.899,0.405,5,-10.978,1,0.0545,0.879,0.0,0.151,0.869,113.007,4
90,TRAOJMT128F92FD7E9,Tristeza Maleza,Manu Chao,https://p.scdn.co/mp3-preview/e0c359be38a19102f7eda0d225a533432c885df2?cid=774b29d4f13844c495f206cafdad9c86,0D5kDzncleh3tjh877IbFm,"reggae, ska",Latin,2007,174360,0.623,0.835,4,-6.969,0,0.0278,0.000205,0.000787,0.186,0.898,150.066,4
